"Length4Transition_cs_Proportion" "Length6PlusTransition_es_Proportion" "Length2Transition_ig_Proportion" "Length4Transition_is_Proportion" "Length6PlusBoutCBendsProportion" "Length5BoutEBendsProportion" "Length5Transition_iss_Proportion" "Length4BoutCBendsProportion" "Length2Transition_se_Proportion" "Length5Transition_sg_Proportion" "Length2Transition_gi_Proportion" "Length4Transition_sgs_Proportion" "Length3Transition_hs_Proportion" "Length5Transition_css_Proportion" "Length2Transition_si_Proportion" "Length2Transition_js_Proportion" "Length6PlusTransition_sgg_Proportion" "Length2Transition_jg_Proportion" "Length6PlusTransition_ggg_Proportion" "Length6PlusTransition_is_Proportion" "Length5Transition_cs_Proportion" "Length6PlusTransition_iss_Proportion" "Length6PlusBoutEBendsProportion" "Length3Transition_hss_Proportion" "Length4Transition_iss_Proportion" "Length3BoutJBendsProportion" "Length3Transition_js_Proportion" "Length6PlusBoutIBendsProportion" "Length6PlusTransition_sgs_Proportion" "Length3BoutHBendsProportion" "Length6PlusBoutGBendsProportion" "Length4BoutIBendsProportion" "Length3Transition_jss_Proportion" "Length5BoutCBendsProportion" "Length2Transition_hs_Proportion" "Length4BoutEBendsProportion" "Length3Transition_ess_Proportion" "Length4Transition_sgg_Proportion" "Length5BoutGBendsProportion" "Length4Transition_gg_Proportion" "Length6PlusTransition_gg_Proportion" "Length4Transition_sg_Proportion" "Length6PlusBoutScootsProportion" "Length2Transition_os_Proportion" "Length4BoutScootsProportion" "Length2Transition_cs_Proportion" "Length2BoutHBendsProportion" "Length3Transition_sg_Proportion" "Length4Transition_gss_Proportion" "Length5Transition_gss_Proportion" "Length5Transition_gs_Proportion" "Length3Transition_oss_Proportion" "Length3Transition_es_Proportion" "Length5BoutScootsProportion" "Length3Transition_os_Proportion" "Length2Transition_sg_Proportion" "Length6PlusTransition_sg_Proportion" "Length4Transition_gs_Proportion" "Length2BoutJBendsProportion" "Length6PlusTransition_gss_Proportion" "Length3BoutOBendsProportion" "Length3BoutIBendsProportion" "Length6PlusTransition_gs_Proportion" "Length2BoutCount" "Length4Transition_sss_Proportion" "Length2BoutOBendsProportion" "Length2Transition_es_Proportion" "Length6PlusTransition_ssg_Proportion" "Length4Transition_ss_Proportion" "Length3Transition_is_Proportion" "Length3Transition_iss_Proportion" "Length4BoutGBendsProportion" "Length2Transition_is_Proportion" "Length2BoutCBendsProportion" "Length3BoutEBendsProportion" "Length2Transition_gg_Proportion" "Length2BoutIBendsProportion" "Length6PlusTransition_sss_Proportion" "Length1BoutJBendsProportion" "Length6PlusTransition_ss_Proportion" "Length3BoutGBendsProportion" "Length5Transition_ss_Proportion" "Length2BoutEBendsProportion" "Length5Transition_sss_Proportion" "Length4BoutCount" "Length3BoutScootsProportion" "Length3Transition_gs_Proportion" "Length2BoutScootsProportion" "Length3BoutCount" "Length2Transition_gs_Proportion" "Length5BoutCount" "Length2BoutGBendsProportion" "Length3Transition_gss_Proportion" "Length1BoutHBendsProportion" "TotalBoutCount" "Length3Transition_cs_Proportion" "Length1BoutOBendsProportion" "Length3Transition_css_Proportion" "Length3Transition_ss_Proportion" "Length6PlusBoutCount" "Length3BoutCBendsProportion" "Length1BoutIBendsProportion" "Length3Transition_sss_Proportion" "Length1BoutCount" "Length2Transition_ss_Proportion" "Length1BoutScootsProportion" "Length1BoutCBendsProportion" "Length1BoutEBendsProportion" "Length1BoutGBendsProportion" "TimeFactor" "Group"
0.00555555555555556 0.00924196849703246 0.014161220043573 0.0310778727445394 0.00011279043537108 0.00151515151515152 0.0380190796857464 0.00555555555555556 0.0256410256410256 0.013047138047138 0.0156695156695157 0.0113069800569801 0.00720635144009757 0.00925925925925926 0.034969846115357 0 0.0141144970207865 0.00219298245614035 0.0231710548452077 0.0153002066981278 0.00694444444444444 0.016783960967408 0.0231042526497072 0.0144127028801951 0.0350783475783476 0.0191774891774892 0.0263690476190476 0.0446194167785077 0.024975984870403 0.0052409828655255 0.119842152774214 0.100476529643196 0.0527380952380952 0.00555555555555556 0.0341435185185185 0.0433201058201058 0.0319047619047619 0.0572649572649573 0.0857407407407407 0.0457146248812915 0.0374326795435537 0.0457146248812915 0.807270882311695 0 0.642541717541718 0 0.0202768874643875 0.035160896894643 0.123237179487179 0.111195286195286 0.0876052188552189 0.0210526315789474 0.0205112044817927 0.880673400673401 0.0105263157894737 0.11315554930106 0.0379280912596478 0.107307353140686 0.00219298245614035 0.0675426863625567 0.00765550239234449 0.0719890270157649 0.0696701765731616 11.1666666666667 0.242610398860399 0 0.0230263157894737 0.0265992264869988 0.368713539546873 0.0518258212375859 0.075242551566081 0.199618437118437 0.115842589284927 0.00378787878787879 0.0324929971988795 0.143879455024966 0.103313044562077 0.631038141744766 0.0177126782140587 0.684986873746202 0.154806559422377 0.837373737373737 0.0532845673132051 0.785690235690236 5.25 0.701061684351862 0.143446316325573 0.482795251274353 12.5 0.216697417935808 4.16666666666667 0.334349388141958 0.206687641563803 0.0226432924535842 103.75 0.0104166666666667 0.0198393909331409 0.0208333333333333 0.523113113666519 7 0.00757575757575757 0.162247497179197 0.310010587967244 63.6666666666667 0.19785199177614 0.379381704280111 0.0208936168555897 0.0911906519637329 0.286091168120586 10 "PCAP1_10microM"
0 0.00810065685556883 0.00520833333333333 0.030976430976431 0 0.0195959595959596 0.00252525252525253 0.0555555555555556 0.0241666666666667 0.0151041666666667 0.0208333333333333 0.00694444444444444 0.00208333333333333 0.00555555555555556 0.0277777777777778 0.00520833333333333 0.0318371821645186 0 0.0481592164842271 0.00574696826415064 0.00416666666666667 0.00391908400914951 0.017597517432533 0.00416666666666667 0.0464646464646465 0 0 0.0108086437111566 0.0172602152792248 0.00151515151515151 0.150971929970235 0.0365319865319865 0 0.00444444444444444 0.00555555555555556 0.0833333333333333 0.0923913043478261 0.0416666666666667 0.0665073815073815 0.0277777777777778 0.0687807867235483 0.0324074074074074 0.808980259472687 0 0.718602693602694 0.00925925925925926 0.0392222222222222 0.00477430555555556 0.0579545454545455 0.034775641025641 0.0385817307692308 0.0277777777777778 0.0527815519323671 0.845394975394975 0.0138888888888889 0.100277777777778 0.0421551906234588 0.0478956228956229 0.0120138888888889 0.0431770456310988 0.0101010101010101 0.0243365330321852 0.0412257209614745 7.83333333333333 0.320328282828283 0 0.0211805555555556 0.0396328058725171 0.431144781144781 0.0222265355417529 0.032548309178744 0.103451178451178 0.0516666666666667 0.00555555555555555 0.0585886034255599 0.086875 0.06975 0.588476048117059 0.0139794294077742 0.63584669971144 0.0662605457202644 0.584603243978244 0.0833888888888889 0.548662911162911 3.25 0.839198156205829 0.0640125162383794 0.499180555555556 11.1666666666667 0.107893518518519 4.41666666666667 0.290888888888889 0.0946668975561239 0.0266423141649673 81.5833333333333 0 0.0117101519335787 0 0.69773427033857 8.83333333333333 0 0.0930061662752701 0.571958792575001 46.0833333333333 0.230416666666667 0.541830886010166 0.0297767691012006 0.0969674410487382 0.186086842058305 11 "PCAP1_10microM"
0 0.0091541507470711 0.0163398692810458 0.0398148148148148 0 0.05 0.00126262626262626 0 0.00333333333333333 0.00710227272727273 0.00245098039215686 0.0399305555555556 0.00416666666666667 0 0.0242691622103387 0 0.00987264973285567 0.00245098039215686 0.0135069893602515 0.00786479959149233 0 0.0075337346928097 0.0491747158413825 0 0.0388888888888889 0 0 0.0236871480025638 0.0127601081744996 0.00507544581618655 0.0973188415556688 0.0539880952380952 0 0 0.00666666666666667 0.0576785714285714 0.0603804797353184 0.0194940476190476 0.105643939393939 0.0192460317460317 0.0220259994882066 0.0396164021164021 0.822634187415278 0 0.731964285714286 0.00490196078431373 0.0323549783549784 0.0205570489844683 0.120882936507937 0.0706649831649832 0.0529987373737374 0.00268817204301075 0.055771911282664 0.843219696969697 0.00134408602150538 0.140395552160258 0.0298026293838978 0.113921957671958 0.00147058823529412 0.0417331860111965 0.001194743130227 0.0320723857760895 0.0428725226317086 9.83333333333333 0.381795634920635 0 0.091031746031746 0.0238664218330099 0.495006613756614 0.0262048907882241 0.043150522317189 0.152797619047619 0.0578384687208217 0.00294117647058824 0.0635351462113708 0.0186227824463119 0.0836483320600968 0.527769801406865 0.00182217064945426 0.57361981698517 0.0579738041506261 0.514236111111111 0.122735930735931 0.4621632996633 3.16666666666667 0.8401484749155 0.0454350856232577 0.552664374840845 10.6666666666667 0.0965113318054495 4.08333333333333 0.204184619302266 0.0462714058144166 0.0228533642265194 81.9166666666667 0 0 0 0.539302836749073 8.33333333333333 0 0.0835031235440091 0.461713460772601 45.75 0.248079534844241 0.548827212504415 0.0112279025322504 0.137372193356437 0.194394033186914 12 "PCAP1_10microM"
0 0.0359106529209622 0.0446759259259259 0.0521604938271605 0.000850340136054423 0.020952380952381 0.0148148148148148 0 0.0226851851851852 0.0260416666666667 0 0.0296296296296296 0.0139643719806763 0 0.0435185185185185 0 0.00422211167765203 0 0.0248404012767898 0.0106890691604229 0 0.0123143196672608 0.0514691987906273 0.017512077294686 0.0546296296296296 0 0 0.0491021408563426 0.00769804750652904 0.0195048309178744 0.0916788988322602 0.147222222222222 0 0 0.00416666666666667 0.0416666666666667 0.0464975845410628 0 0.117142857142857 0.0111111111111111 0.0350338901610661 0.0197530864197531 0.806899421384715 0 0.695555555555556 0 0.00805555555555556 0.0182291666666667 0.0138888888888889 0.0388888888888889 0.05 0 0.0258529589371981 0.825238095238095 0 0.0673611111111111 0.0119330454065117 0.0259259259259259 0 0.0249029280493029 0 0.0841123188405796 0.024350890410549 7.4 0.177314814814815 0 0.0347222222222222 0.0105609791485304 0.230246913580247 0.0452445652173913 0.0800724637681159 0.0877777777777778 0.0175925925925926 0.0208333333333333 0.0283816425120773 0.0238425925925926 0.0898611111111111 0.359281771200376 0.00416666666666667 0.418650579557712 0.14161231884058 0.440277777777778 0.0661111111111111 0.413425925925926 2.2 0.726388888888889 0.104121376811594 0.620694444444444 8.9 0.111574074074074 2.2 0.194444444444444 0.0936594202898551 0.0113619047619048 89.6 0 0.00178571428571429 0 0.511881038647343 4.9 0 0.138929569033966 0.393010265700483 64 0.352546296296296 0.601806561822467 0.00178571428571429 0.0636637362637363 0.176500132879831 13 "PCAP1_10microM"
0.00555555555555556 0.00333333333333333 0.0166666666666667 0.0416666666666667 0.0158730158730159 0 0.0125 0.0272727272727273 0 0.00297619047619048 0.00833333333333333 0 0.00320512820512821 0.0388888888888889 0 0.0196759259259259 0.00757575757575758 0.0206349206349206 0 0.0231481481481482 0.0291666666666667 0.0270833333333333 0.00462962962962963 0.00641025641025641 0.0625 0.0372919564096034 0.0460681067298714 0.0339285714285714 0.0136521464646465 0.00322226792815028 0.0495532039976484 0.0568181818181818 0.0921362134597429 0.048 0.0465608465608466 0 0.00245098039215686 0.0291666666666667 0.0185714285714286 0.0194444444444444 0.00641025641025641 0.0333333333333333 0.875512933568489 0.0270833333333333 0.744318181818182 0.0359457671957672 0.0272486772486772 0.0111607142857143 0.0520833333333333 0.0178571428571429 0.0133928571428571 0.0564892623716153 0.00245098039215686 0.907428571428571 0.0282446311858077 0.183167989417989 0.0181591848258515 0.0486111111111111 0.0342427248677249 0.0247001262626263 0.0205415499533146 0.0509759847995142 0.0307422807422807 7.91666666666667 0.546527777777778 0.0431712962962963 0.00833333333333333 0.00757575757575758 0.608796296296296 0.057591979099332 0.103279196293902 0.0829545454545455 0.152943121693122 0.0285548941798942 0.0017825311942959 0.0231481481481482 0.101736111111111 0.572758838383838 0.0739560079565382 0.61346320679654 0.0823313940960999 0.732738095238095 0.0087962962962963 0.699206349206349 2.16666666666667 0.778745111098052 0.098839824391295 0.503587962962963 9.25 0.226256613756614 2.33333333333333 0.252662037037037 0.170436059039 0.0467900096029108 73.5 0.0345251562163327 0.0337455123928864 0.0690503124326654 0.616607861093155 2 0.0251092045209692 0.115884736479353 0.366481720893486 49.8333333333333 0.12662037037037 0.381744330481563 0.122323521878414 0.0434859589970658 0.182069922211268 1 "PCAP1_1microM"
0 0 0.0128968253968254 0.0555555555555556 0 0 0.0138888888888889 0 0 0.0208333333333333 0 0.00833333333333333 0.0190972222222222 0 0.0119047619047619 0 0.0208333333333333 0.00694444444444444 0.0208333333333333 0.0321428571428571 0 0.0104166666666667 0 0.0347222222222222 0.0833333333333333 0.0258487654320987 0.0387731481481481 0.09375 0.00901214972696181 0.0127314814814815 0.127390722703223 0.0714285714285714 0.068287037037037 0 0.0267857142857143 0 0.0295664983164983 0 0.0518518518518519 0 0.0333333333333333 0.00555555555555556 0.778859277296777 0.0138888888888889 0.769047619047619 0.0138888888888889 0.0223214285714286 0.0122053872053872 0.0944444444444444 0.0648148148148148 0.0486111111111111 0.0166666666666667 0.0199915824915825 0.92962962962963 0.00833333333333333 0.0119047619047619 0.0244517559734951 0.0685185185185185 0.0153769841269841 0.028695988091714 0.00555555555555555 0.039330808080808 0.0275587938631417 6.66666666666667 0.263888888888889 0.0128968253968254 0.107142857142857 0.0235278139939157 0.37037037037037 0.0491582491582492 0.0983164983164983 0.0880952380952381 0.124007936507936 0.0575396825396825 0.013327721661055 0.0575396825396825 0.0967261904761905 0.45084598798674 0.0174314642124793 0.476993779167692 0.0562008978675645 0.663194444444445 0.0758928571428571 0.606481481481482 1.25 0.814057239057239 0.0679292929292929 0.458333333333333 11.3333333333333 0.279761904761905 2.58333333333333 0.260912698412698 0.110690235690236 0.0501866172071439 64.5833333333333 0.0494212962962963 0.016163016158311 0.0988425925925926 0.715561868686869 2.66666666666667 0.0329475308641975 0.204366823346407 0.487015993265993 40.0833333333333 0.151785714285714 0.343754878269196 0.0863199263623578 0.0535514860516243 0.22822578839248 2 "PCAP1_1microM"
0.00555555555555556 0.0162141779788839 0.0315836940836941 0.0819444444444444 0.0175925925925926 0.0155555555555556 0.0194444444444444 0.005 0.00595238095238095 0.00520833333333333 0.0104166666666667 0.00833333333333333 0.0200853696741855 0.0148148148148148 0.0525210084033613 0.0208333333333333 0.01375 0.0118464052287582 0.0104166666666667 0.0271241830065359 0.0111111111111111 0.0163690476190476 0.0177469135802469 0.0401707393483709 0.0520833333333333 0.0090550896471949 0.0135826344707924 0.0334656084656085 0.0166666666666667 0.0161053675856307 0.0979940592221295 0.17125 0.0271652689415847 0.0118518518518519 0.0293067226890756 0.04625 0.0678449596212754 0.03125 0.0422222222222222 0.0277777777777778 0.0194444444444444 0.0263888888888889 0.817151443423373 0.0104575163398693 0.595535714285714 0.1285491469315 0.0400186210847976 0 0.130357142857143 0.0416666666666667 0.0354166666666667 0.093452380952381 0.0339224798106377 0.761481481481482 0.0467261904761905 0.0221560846560847 0.025 0.0938492063492063 0.0225898692810458 0.0618294205794206 0.0311507936507936 0.0368502720476404 0.0508786128585268 9.83333333333333 0.25922619047619 0.00800653594771242 0.0734126984126984 0.01375 0.371428571428571 0.0378316250026776 0.0756632500053553 0.128214285714286 0.130322128851541 0.0732707855869621 0.0350743757542003 0.0188492063492063 0.134980052627111 0.530039266289266 0.0541431619125153 0.568714865558481 0.0700737754409109 0.521180555555556 0.0560224089635854 0.478240740740741 2.75 0.762895778965047 0.0813424753306786 0.493805880938234 14.25 0.21224376114082 3.66666666666667 0.171305845570551 0.14382530153855 0.0290240343332118 89.3333333333333 0.0570953291348028 0.0250341372656768 0.114190658269606 0.662159475325877 2.91666666666667 0.038794546908582 0.173887616163749 0.381003195987316 55.9166666666667 0.128043389072801 0.318996241231012 0.0896342536622438 0.0479625335226004 0.26131802190899 3 "PCAP1_1microM"
0 0.0233974358974359 0.0119047619047619 0.0507716049382716 0.00462962962962963 0.0363636363636364 0.0277777777777778 0.00694444444444444 0.0100334448160535 0.0111111111111111 0.00883152173913043 0.012962962962963 0.0281051464874994 0.00925925925925926 0.00490196078431373 0.0311441968091584 0.00446428571428571 0 0.00446428571428571 0.0359294157342714 0.0173611111111111 0.0182239787502945 0.0317350088183422 0.0562102929749989 0.0657407407407408 0.0105999664823194 0.0122140522875817 0.106597222222222 0.011523199023199 0.0204728754361107 0.0682649911816579 0.055787037037037 0.0244281045751634 0.0151515151515152 0.0651727097379271 0.0663194444444444 0.0829545454545454 0.056712962962963 0.106666666666667 0.0655864197530864 0.00897435897435898 0.0464506172839506 0.775157076719577 0.0165343915343915 0.658449074074074 0.0375104742751802 0.0603158761646613 0.0113425925925926 0.205787037037037 0.138888888888889 0.10625 0.00925925925925926 0.0504410885167464 0.759393939393939 0.00462962962962963 0.0423588275890066 0.0135014688685434 0.152623456790123 0.0383482227432036 0.0307719241542771 0.00415479582146248 0.0870327145191695 0.0358207837768461 15.0833333333333 0.387731481481481 0.00826719576719577 0.0431705221107395 0.00606684981684982 0.541512345679012 0.10835984352335 0.184659501861514 0.200347222222222 0.165634755388592 0.0307597974158076 0.0420764664185716 0.0142051989878077 0.150957156831517 0.409237176652037 0.033108992079515 0.440925144240422 0.072190042642829 0.638888888888889 0.0821761113401139 0.586111111111111 3.41666666666667 0.712810886343523 0.074296371771217 0.430084930432597 15.1666666666667 0.216112434382895 3.33333333333333 0.199090709304904 0.110432340492325 0.0552779006363315 128.833333333333 0.0676778514384938 0.0357195209931247 0.135355702876988 0.579405966267421 2.91666666666667 0.0506622523360139 0.233886765935252 0.277756092520024 88.9166666666667 0.0946181775385739 0.244511904670889 0.0719899868218273 0.097150897321519 0.228354031541542 4 "PCAP1_1microM"
0.0101410934744268 0.0314302039381153 0.0300862636388952 0.0897707231040564 0.00690579262007835 0.00974025974025974 0.0398148148148148 0.0196608946608947 0.0173941798941799 0 0.0132275132275132 0 0.0161430942028665 0.0231481481481482 0.0275914459350992 0.0125 0.029875630452486 0.00906862745098039 0.0380057117532991 0.0754227298135526 0.0173611111111111 0.0443517214200667 0.0731462042552268 0.032286188405733 0.099537037037037 0.0110066229277921 0.0165099343916881 0.0802330501578622 0.0227854489391601 0.0116581201495812 0.10853459406091 0.118614718614719 0.0330198687833762 0.0151515151515152 0.0385942760942761 0.0345238095238095 0.0529391757045807 0 0.0970995670995671 0.00864197530864197 0.0552215189873418 0.00793650793650794 0.701689016914581 0.0172138047138047 0.670003607503608 0.0321365281891598 0.0329287549682287 0.0164848437415975 0.121329365079365 0.115608465608466 0.0919146825396825 0.036969325916195 0.0289205682444472 0.82965367965368 0.0226513296247642 0.00793650793650794 0.0500708869775325 0.0926146384479718 0.0186396528308293 0.0349357287153392 0.0151008864165094 0.0751879924116433 0.0345830403187998 19.5 0.373313492063492 0.0110578827490592 0.0432685248474722 0.0310746712198721 0.502314814814815 0.08869625461712 0.149790513041412 0.100162337662338 0.217853401328634 0.0387081972608288 0.0346892109841941 0.0259142732052949 0.172407716409264 0.452558379699106 0.0354772154671916 0.525006649175953 0.0877450367681816 0.721478174603175 0.0799001272491985 0.663359788359788 3.91666666666667 0.719502761266177 0.111057313769101 0.45962678532338 16.5 0.192972497345562 3.58333333333333 0.186730883209211 0.171241358650227 0.0630302143545576 152.416666666667 0.0634973869472147 0.0321435958478209 0.126994773894429 0.5755938572914 3.58333333333333 0.0451093690759208 0.241378345765242 0.273973255093424 105.333333333333 0.1411015469452 0.264626414976512 0.0819294011948996 0.0688058831564152 0.212608929237362 5 "PCAP1_1microM"
0.00308641975308642 0.00686402564678628 0.0274189814814815 0.0708943833943834 0.0009765625 0.008 0.0703282828282828 0.0164141414141414 0.0118259803921569 0.00587121212121212 0.00427083333333333 0.0456349206349206 0.0192152957067082 0.0148148148148148 0.0564192343604108 0.0190972222222222 0.00588500656167979 0.0159540668119099 0.00853018372703412 0.020138307703829 0.0111111111111111 0.0137254064715102 0.0288287450396826 0.0340446265011357 0.0633877696377696 0.0158345854264214 0.0237518781396321 0.0977588383838384 0.0601433370369345 0.0128101971378055 0.171952987075755 0.0832667332667333 0.0475037562792642 0.0156666666666667 0.0562396579001971 0.0505550005550006 0.0551150976934638 0.0571759259259259 0.034030303030303 0.0652336860670194 0.0157754937166702 0.0777523402523402 0.662904121961042 0.0160924369747899 0.606995781995782 0.0329916549953315 0.0429120791835253 0.0173185512810692 0.140427859177859 0.0341329966329966 0.0255997474747475 0.0257434957784655 0.0373061120651227 0.835 0.0128717478892327 0.0263310509388941 0.0595787444636416 0.112883258716592 0.0354492491441021 0.0616594452045867 0.00858116525948848 0.0636856287579609 0.0982986695405847 19.75 0.232025844525845 0.0100303454715219 0.0420801237161531 0.0153023847635884 0.397527472527473 0.0855403873595422 0.160254788107094 0.201030913530914 0.210400197115883 0.030362411168171 0.0356891895858611 0.0374328249818446 0.194226547100322 0.299340670067392 0.0581628555649503 0.354155841216351 0.116360282472973 0.650536616161616 0.0511972682591555 0.601641414141414 6.41666666666667 0.717709939707293 0.137482242003836 0.45235681541135 21.6666666666667 0.199466684822077 3.25 0.183465284261853 0.242729183670192 0.063877646741638 185.416666666667 0.0401338683554874 0.0308294101684483 0.0802677367109748 0.579972586974872 4.41666666666667 0.0293290116521962 0.277845650896829 0.255706462995382 129.916666666667 0.102885834889511 0.185272644713463 0.0896420006717086 0.0747268144992 0.219642976743762 6 "PCAP1_1microM"
0.00694444444444444 0.010968693772871 0.0124007936507937 0.0498575498575499 0 0.00785714285714286 0.0601521164021164 0.0125 0.0200109649122807 0.00347222222222222 0.023239522417154 0.0552884615384615 0.03162547329214 0.0153769841269841 0 0.00835421888053467 0.00753667628667629 0.00753968253968254 0.0095223063973064 0.0269095371809431 0.0115327380952381 0.0248518440094527 0.0958035065878203 0.0424176132509466 0.066951566951567 0.00649579194900832 0.00974368792351248 0.039054881211744 0.0230873259858767 0.0223462751240529 0.10462134165157 0.0892521367521368 0.019487375847025 0.0110714285714286 0.0425099206349206 0.0300534188034188 0.0599251625567415 0.0101495726495726 0.0384047619047619 0.0227920227920228 0.0235086534184109 0.0467117758784425 0.757952576804701 0.0111111111111111 0.64215811965812 0.0258145363408521 0.0526146094402673 0.00641333974667308 0.152403846153846 0.0533399470899471 0.0400049603174603 0.00396825396825397 0.0345922109080004 0.859071428571429 0.00198412698412698 0.0562665343915344 0.0267453416429921 0.169480056980057 0.0431982734614314 0.0500544175363016 0.00132275132275132 0.0607044136283902 0.0493413011943651 15.75 0.26502849002849 0.00555555555555556 0.0305555555555556 0.0153850008016675 0.396972934472934 0.0860411883438199 0.168995956934553 0.204508547008547 0.147458054859371 0.0415552770815929 0.0279984094311579 0.0311760303536619 0.121377227791701 0.471643801716265 0.0539723030087569 0.521614065479426 0.127768268119145 0.683060515873016 0.047978888192704 0.633895502645503 3.83333333333333 0.7331854521913 0.181276743886393 0.463650880673907 20.75 0.263303223336118 5 0.22406928780284 0.341900529619828 0.059039256814625 151.083333333333 0.0302679573512907 0.0174365896716975 0.0605359147025814 0.588514442023214 4.33333333333333 0.0201786382341938 0.259801440823432 0.239899038583249 101.416666666667 0.129477339181287 0.203894383320399 0.071741476352154 0.0870717351964218 0.247042814812514 7 "PCAP1_1microM"
0.0277777777777778 0.00326135852451642 0.0220490083905416 0.0587962962962963 0 0.0211255411255411 0.0324074074074074 0.0227272727272727 0 0.00992063492063492 0.0251918158567775 0.0243055555555556 0.0123526936026936 0.00925925925925926 0.04984335839599 0.015255530129672 0.00433119495710913 0.010024154589372 0.0112414303156204 0.0219103497938821 0.00694444444444444 0.0261142294706305 0.00847562930896265 0.0247053872053872 0.0777777777777778 0.0142073414800687 0.0195350945350945 0.0523165437636256 0.0137061548876602 0.00898377716559534 0.0796544029111559 0.0556818181818182 0.0390701890701891 0.0121212121212121 0.0572354666504283 0.0113636363636364 0.0555865430865431 0.0145833333333333 0.0696536796536797 0.0236111111111111 0.0144005332814749 0.0259259259259259 0.831422912552411 0.00277777777777778 0.770454545454546 0.0036231884057971 0.0384163151426579 0.0203125 0.184722222222222 0.0843915343915344 0.0674603174603175 0.00934343434343434 0.0348955442705443 0.844350649350649 0.00467171717171717 0.0392073934837093 0.0175269852450879 0.135185185185185 0.0168192219679634 0.0406856511296669 0.00339761248852158 0.0677532904805632 0.0410688683384178 13 0.458333333333333 0.00151515151515152 0.025383631713555 0.0149885693569644 0.594444444444444 0.0716901154401155 0.126050685425685 0.137878787878788 0.169312253887062 0.0248081841432225 0.0253785776513049 0.0418650793650794 0.178640480531718 0.57054871146282 0.0465951909447067 0.602420346242565 0.130870728598001 0.724231150793651 0.0199062233589088 0.661739417989418 3.58333333333333 0.73787197650834 0.133656216468716 0.463938742753186 12.3333333333333 0.255716216692627 5.5 0.255955680587192 0.175182803307803 0.0477469793250884 104.833333333333 0.0158629564879565 0.0140501986545565 0.031725912975913 0.547800579050579 6.58333333333333 0.0115366956276047 0.207591214873962 0.316968101343101 63.8333333333333 0.105239975471501 0.36969693954722 0.0519890599452271 0.0550428009054411 0.207287615803798 8 "PCAP1_1microM"
0 0.00727884959308669 0.0191885964912281 0.0641025641025641 0 0.0166666666666667 0.0349326599326599 0 0.028731684981685 0.0237794612794613 0.00949667616334283 0.0277777777777778 0.0226190476190476 0.00946969696969697 0 0.0043859649122807 0.0154383346814674 0 0.0243672195425556 0.0130651793083528 0.00710227272727273 0.0116469171130188 0.00637741046831956 0.0452380952380952 0.0961538461538461 0.00671296296296296 0.0100694444444444 0.0388637817209246 0.0277537877808188 0.0150793650793651 0.121980318721177 0.0826923076923077 0.0201388888888889 0.00568181818181818 0.0291726020892688 0.025 0.0317460317460317 0.0651709401709402 0.105513468013468 0.0683760683760684 0.0383012523390834 0.061965811965812 0.820825627136717 0 0.676794871794872 0.0043859649122807 0.0281604563402809 0.00347222222222222 0.129487179487179 0.121422558922559 0.0968539562289562 0.0248015873015873 0.0193452380952381 0.831734006734007 0.0124007936507937 0.0845065387828546 0.0379631020636205 0.104487179487179 0.00219298245614035 0.0606378741241395 0.00826719576719576 0.0962632275132274 0.0639418511200877 10.9166666666667 0.29732905982906 0.00520833333333333 0.0682623581746389 0.0202855032786359 0.455698005698006 0.074156746031746 0.122519841269841 0.20301282051282 0.249313677712801 0.00682261208576998 0.0138227513227513 0.0665001624431449 0.154640429421131 0.673559000688603 0.0301828728147709 0.711135182884002 0.132473544973545 0.756207912457912 0.0941056121428928 0.67550505050505 3.66666666666667 0.718535052910053 0.178174603174603 0.450726866132568 11.6666666666667 0.21377236717149 5.08333333333333 0.258142708087884 0.23531746031746 0.0333032658913604 90.6666666666667 0.0132688492063492 0.0212726084802053 0.0265376984126984 0.580580357142857 7.5 0.00884589947089946 0.162139836722205 0.327430555555556 51.8333333333333 0.109461286763918 0.34176929758206 0.0651261936538929 0.0516354611913485 0.294570463664157 9 "PCAP1_1microM"
